"Priority";"Name";"File";"Keywords"
"2";"FrostByte";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FrostByte\igame.iff";"frost byte"
"2";"FutureClassicsCollection";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FutureClassicsCollection\igame.iff";"future classics collection"
"2";"FutureShock";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FutureShock\igame.iff";"future shock"
"2";"FutureTank";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FutureTank\igame.iff";"future tank"
"2";"FuzzBall";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FuzzBall\igame.iff";"fuzz ball"
"2";"GalacticWarriorRats";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GalacticWarriorRats\igame.iff";"galactic warrior rats"
"2";"Galaxy89";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\Galaxy89\igame.iff";"galaxy 89"
"2";"GhostsNGoblins";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GhostsNGoblins\iGame.iff";"ghosts ngoblins"
"2";"Giganoid";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\Giganoid\igame.iff";"giganoid"
"2";"Gladiators";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\Gladiators\igame.iff";"gladiators"
"2";"GlobalGladiators";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GlobalGladiators\igame.iff";"global gladiators"
"2";"Globulus";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\Globulus\igame.iff";"globulus"
"2";"GloomAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GloomAGA\igame.iff";"gloom aga"
"2";"GOAL";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GOAL\igame.iff";"goal"
"2";"Goblins3";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\Goblins3\Igame.iff";"goblins 3"
"2";"GrandPrixMaster";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GrandPrixMaster\igame.iff";"grand prix master"
"2";"GravityForce";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GravityForce\igame.iff";"gravity force"
"2";"GreatCourts2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GreatCourts2\igame.iff";"great courts 2"
"2";"Gremlins2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\Gremlins2\igame.iff";"gremlins 2"
"2";"HagarTheHorrible";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HagarTheHorrible\igame.iff";"hagar the horrible"
"2";"HardNHeavy";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HardNHeavy\igame.iff";"hard nheavy"
"2";"Harlequin1MB";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\Harlequin1MB\igame.iff";"harlequin 1 mb"
"2";"HighSeasTraderAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HighSeasTraderAGA\igame.iff";"high seas trader aga"
"2";"Hillsfar";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\Hillsfar\igame.iff";"hillsfar"
"2";"HoleInOne&DataDisks";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HoleInOne&DataDisks\igame.iff";"hole in one data disks"
"2";"HoleInOne";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HoleInOne\igame.iff";"hole in one"
"2";"HotRod";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HotRod\igame.iff";"hot rod"
"2";"HugoInAMine";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HugoInAMine\igame.iff";"hugo in amine"
"2";"HumanRaceTheJurassicLevels";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HumanRaceTheJurassicLevels\igame.iff";"human race the jurassic levels"
"2";"Humans2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\Humans2\igame.iff";"humans 2"
"2";"Impact";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\Impact\igame.iff";"impact"
"2";"Imperium";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\Imperium\igame.iff";"imperium"
"2";"Impossamole";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\Impossamole\igame.iff";"impossamole"
"2";"IndianaJonesLastCrusAdv";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\IndianaJonesLastCrusAdv\igame.iff";"indiana jones last crus adv"
"2";"IndigoFiles";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\IndigoFiles\igame.iff";"indigo files"
"2";"IndigoImage";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\IndigoImage\igame.iff";"indigo image"
"2";"IndyHeat";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\IndyHeat\igame.iff";"indy heat"
"2";"InsectsInSpace";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\InsectsInSpace\igame.iff";"insects in space"
"2";"InternationalKarate+";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\InternationalKarate+\igame.iff";"international karate"
"2";"InternationalTennis";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\InternationalTennis\igame.iff";"international tennis"
"2";"IntoTheEaglesNest";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\IntoTheEaglesNest\igame.iff";"into the eagles nest"
"2";"Invasion";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\Invasion\igame.iff";"invasion"
"2";"IslandOfLostHope";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\IslandOfLostHope\igame.iff";"island of lost hope"
"2";"ISS";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\ISS\igame.iff";"iss"
"2";"Joe&MacCavemanNinja";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\J\Joe&MacCavemanNinja\igame.iff";"joe mac caveman ninja"
"2";"Jump N Roll";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\J\Jump N Roll\igame.iff";"jump n roll"
"2";"JumpNRoll";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\J\JumpNRoll\igame.iff";"jump nroll"
"2";"JupitersMasterdrive";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\J\JupitersMasterdrive\igame.iff";"jupiters masterdrive"
"2";"JurassicPark";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\J\JurassicPark\igame.iff";"jurassic park"
"2";"JurassicParkAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\J\JurassicParkAGA\igame.iff";"jurassic park aga"
"2";"KGB";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KGB\igame.iff";"kgb"
"2";"KickOff";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KickOff\igame.iff";"kick off"
"2";"KickOff2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KickOff2\igame.iff";"kick off 2"
"2";"KickOff2FinalWhistle";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KickOff2FinalWhistle\igame.iff";"kick off 2 final whistle"
"2";"KickOff2ReturnToEurope";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KickOff2ReturnToEurope\igame.iff";"kick off 2 return to europe"
"2";"KickOff3";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KickOff3\igame.iff";"kick off 3"
"2";"KickOff96";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KickOff96\igame.iff";"kick off 96"
"2";"KidGlovesII";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KidGlovesII\igame.iff";"kid gloves ii"
"2";"KillingGameshow";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KillingGameshow\igame.iff";"killing gameshow"
"2";"KingOfChicago";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KingOfChicago\igame.iff";"king of chicago"
"2";"Kingpin";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\Kingpin\igame.iff";"kingpin"
"2";"Kingpin1Mb";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\Kingpin1Mb\igame.iff";"kingpin 1 mb"
"2";"KingPinDemo";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KingPinDemo\igame.iff";"king pin demo"
"2";"KingsQuest6";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KingsQuest6\igame.iff";"kings quest 6"
"2";"KnightsOfTheSky";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KnightsOfTheSky\igame.iff";"knights of the sky"
"2";"KwikSnax";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KwikSnax\igame.iff";"kwik snax"
"2";"LabyrinthDk";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LabyrinthDk\igame.iff";"labyrinth dk"
"2";"LamborghiniAmericanChllng";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LamborghiniAmericanChllng\igame.iff";"lamborghini american chllng"
"2";"LastNinja2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LastNinja2\igame.iff";"last ninja 2"
"2";"LastNinja3";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LastNinja3\igame.iff";"last ninja 3"
"2";"Leatherneck";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\Leatherneck\igame.iff";"leatherneck"
"2";"Lemmings1Disk";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\Lemmings1Disk\igame.iff";"lemmings 1disk"
"2";"Lemmings21MB";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\Lemmings21MB\igame.iff";"lemmings 21 mb"
"2";"Lemmings2512KB";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\Lemmings2512KB\igame.iff";"lemmings 2512 kb"
"2";"LemmingsAltFiles";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LemmingsAltFiles\igame.iff";"lemmings alt files"
"2";"LemmingsAltImage";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LemmingsAltImage\igame.iff";"lemmings alt image"
"2";"LemmingsFiles";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LemmingsFiles\igame.iff";"lemmings files"
"2";"LemmingsHoliday1993";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LemmingsHoliday1993\igame.iff";"lemmings holiday 1993"
"2";"LemmingsHoliday1994";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LemmingsHoliday1994\igame.iff";"lemmings holiday 1994"
"2";"LemmingsImage";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LemmingsImage\igame.iff";"lemmings image"
"2";"LemmingsNewYear";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LemmingsNewYear\igame.iff";"lemmings new year"
"2";"LeonardoDOS";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LeonardoDOS\igame.iff";"leonardo dos"
"2";"LeonardoHighDensity";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LeonardoHighDensity\igame.iff";"leonardo high density"
"2";"LethalZone";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LethalZone\igame.iff";"lethal zone"
"2";"LionKingAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LionKingAGA\igame.iff";"lion king aga"
"2";"LiquidKidsFiles";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LiquidKidsFiles\igame.iff";"liquid kids files"
"2";"LiquidKidsImage";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LiquidKidsImage\igame.iff";"liquid kids image"
"2";"LittlePuffInDragonland";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LittlePuffInDragonland\igame.iff";"little puff in dragonland"
"2";"Locomotion";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\Locomotion\igame.iff";"locomotion"
"2";"Lollypop";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\Lollypop\igame.iff";"lollypop"
"2";"LordsOfDoom";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LordsOfDoom\igame.iff";"lords of doom"
"2";"LostInMine";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LostInMine\igame.iff";"lost in mine"
"2";"Luxor";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\Luxor\igame.iff";"luxor"
"2";"MagicJohnsonsBasketball";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MagicJohnsonsBasketball\igame.iff";"magic johnsons basketball"
"2";"MasterBLASTER";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MasterBLASTER\igame.iff";"master blaster"
"2";"MaupitiIsland";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MaupitiIsland\igame.iff";"maupiti island"
"2";"MaxRally";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MaxRally\igame.iff";"max rally"
"2";"McDonaldLand";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\McDonaldLand\igame.iff";"mc donald land"
"2";"MegaBall";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MegaBall\igame.iff";"mega ball"
"2";"MegaLoMania";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MegaLoMania\igame.iff";"mega lo mania"
"2";"MegaTyphoon";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MegaTyphoon\igame.iff";"mega typhoon"
"2";"MentalImage1";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MentalImage1\igame.iff";"mental image 1"
"2";"MentalImage2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MentalImage2\igame.iff";"mental image 2"
"2";"MicroMachines";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MicroMachines\igame.iff";"micro machines"
"2";"MidnightResistance";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MidnightResistance\igame.iff";"midnight resistance"
"2";"MiniGolf";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MiniGolf\igame.iff";"mini golf"
"2";"MonstersOfTerror";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MonstersOfTerror\igame.iff";"monsters of terror"
"2";"MontyPython";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MontyPython\igame.iff";"monty python"
"2";"Moochies";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\Moochies\igame.iff";"moochies"
"2";"MortonStrikesBack";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MortonStrikesBack\igame.iff";"morton strikes back"
"2";"Motorhead";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\Motorhead\igame.iff";"motorhead"
"2";"MPythonsFlyingCircus";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MPythonsFlyingCircus\igame.iff";"mpythons flying circus"
"2";"MrMenOlympics";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MrMenOlympics\igame.iff";"mr men olympics"
"2";"MrNutz";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MrNutz\igame.iff";"mr nutz"
"2";"Neuronics";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\Neuronics\igame.iff";"neuronics"
"2";"NeverendingStory2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NeverendingStory2\igame.iff";"neverending story 2"
"2";"NewYearLemmings199192";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NewYearLemmings199192\igame.iff";"new year lemmings 199192"
"2";"NewYorkWarriors";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NewYorkWarriors\igame.iff";"new york warriors"
"2";"Nicky2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\Nicky2\igame.iff";"nicky 2"
"2";"Nitro";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\Nitro\igame.iff";"nitro"
"2";"North&South";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\North&South\igame.iff";"north south"
"2";"NorthAndSouth";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NorthAndSouth\igame.iff";"north and south"
"2";"NorthAndSouthFiles";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NorthAndSouthFiles\igame.iff";"north and south files"
"2";"NorthAndSouthFilesNTSC";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NorthAndSouthFilesNTSC\igame.iff";"north and south files ntsc"
"2";"NorthAndSouthImage";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NorthAndSouthImage\igame.iff";"north and south image"
"2";"NorthAndSouthImageNTSC";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NorthAndSouthImageNTSC\igame.iff";"north and south image ntsc"
"2";"NuxeliaDemo";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NuxeliaDemo\igame.iff";"nuxelia demo"
"2";"Oblivion";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\O\Oblivion\igame.iff";"oblivion"
"2";"Obsession";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\O\Obsession\igame.iff";"obsession"
"2";"Odyssey";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\O\Odyssey\igame.iff";"odyssey"
"2";"OgAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\O\OgAGA\igame.iff";"og aga"
"2";"OilImperium";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\O\OilImperium\igame.iff";"oil imperium"
"2";"OneStepBeyond";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\O\OneStepBeyond\igame.iff";"one step beyond"
"2";"OoopsUp";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\O\OoopsUp\igame.iff";"ooops up"
"2";"OperationFirestorm";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\O\OperationFirestorm\igame.iff";"operation firestorm"
"2";"OsWALDOfTheIceFloes";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\O\OsWALDOfTheIceFloes\igame.iff";"os waldof the ice floes"
"2";"OutRun";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\O\OutRun\igame.iff";"out run"
"2";"OverkillAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\O\OverkillAGA\igame.iff";"overkill aga"
"2";"OverTheNet";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\O\OverTheNet\igame.iff";"over the net"
"2";"PacificIslands";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PacificIslands\igame.iff";"pacific islands"
"2";"Pang";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Pang\igame.iff";"pang"
