"Priority";"Name";"File";"Keywords"
"1";"AllTerrainRacingCD32";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AllTerrainRacingCD32.png";"all terrain racing cd 32"
"1";"AllTerrainRacingXmasDemo";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AllTerrainRacingXmasDemo.png";"all terrain racing xmas demo"
"1";"Alpha1";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Alpha1.png";"alpha 1"
"1";"AlphaWaves";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AlphaWaves.png";"alpha waves"
"1";"AlteredBeast";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AlteredBeast.png";"altered beast"
"1";"AlteredDestiny";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AlteredDestiny.png";"altered destiny"
"1";"AmazingSpiderman";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AmazingSpiderman.png";"amazing spiderman"
"1";"AmazingSpidermanNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AmazingSpidermanNTSC.png";"amazing spiderman ntsc"
"1";"Ambermoon";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Ambermoon.png";"ambermoon"
"1";"AmbermoonDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AmbermoonDe.png";"ambermoon de"
"1";"Amberstar";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Amberstar.png";"amberstar"
"1";"AmberstarDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AmberstarDe.png";"amberstar de"
"1";"AmberstarDeFast";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AmberstarDeFast.png";"amberstar de fast"
"1";"AmberstarFast";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AmberstarFast.png";"amberstar fast"
"1";"Amegas";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Amegas.png";"amegas"
"1";"AmericanGladiators";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AmericanGladiators.png";"american gladiators"
"1";"AmericanPokerPl";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AmericanPokerPl.png";"american poker pl"
"1";"AmericanTagTeamWrestling";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AmericanTagTeamWrestling.png";"american tag team wrestling"
"1";"AmigaKarateNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AmigaKarateNTSC.png";"amiga karate ntsc"
"1";"AmiRobboPl";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AmiRobboPl.png";"ami robbo pl"
"1";"Amnios";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Amnios.png";"amnios"
"1";"Anarchy";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Anarchy.png";"anarchy"
"1";"AncientArtOfWar";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AncientArtOfWar.png";"ancient art of war"
"1";"AncientArtOfWarInTheSkies";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AncientArtOfWarInTheSkies.png";"ancient art of war in the skies"
"1";"AnotherWorld";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AnotherWorld.png";"another world"
"1";"AnotherWorldFr";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AnotherWorldFr.png";"another world fr"
"1";"AnotherWorldIt";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AnotherWorldIt.png";"another world it"
"1";"AnstossAGADe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AnstossAGADe.png";"anstoss agade"
"1";"AnstossDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AnstossDe.png";"anstoss de"
"1";"AnstossWCEAGADe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AnstossWCEAGADe.png";"anstoss wceagade"
"1";"AnstossWCEDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AnstossWCEDe.png";"anstoss wcede"
"1";"Antago";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Antago.png";"antago"
"1";"AntaresDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AntaresDe.png";"antares de"
"1";"AotGSAFP27b6";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AotGSAFP27b6.png";"aot gsafp 27 b 6"
"1";"Apache&OverdriveDemo";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Apache&OverdriveDemo.png";"apache overdrive demo"
"1";"ApacheFlight";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ApacheFlight.png";"apache flight"
"1";"ApanoSin";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ApanoSin.png";"apano sin"
"1";"ApanoSinDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ApanoSinDe.png";"apano sin de"
"1";"APB";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\APB.png";"apb"
"1";"ApidyaAudios";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ApidyaAudios.png";"apidya audios"
"1";"ApidyaKaiko";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ApidyaKaiko.png";"apidya kaiko"
"1";"Apocalypse";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Apocalypse.png";"apocalypse"
"1";"AppleHunt";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AppleHunt.png";"apple hunt"
"1";"Apprentice";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Apprentice.png";"apprentice"
"1";"AquablastNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AquablastNTSC.png";"aquablast ntsc"
"1";"AquanautF1Licenceware";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AquanautF1Licenceware.png";"aquanaut f 1 licenceware"
"1";"AquaticGames";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AquaticGames.png";"aquatic games"
"1";"Aquaventura";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Aquaventura.png";"aquaventura"
"1";"AquaventuraNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\AquaventuraNTSC.png";"aquaventura ntsc"
"1";"ArabianNights";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArabianNights.png";"arabian nights"
"1";"ArabianNights512k";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArabianNights512k.png";"arabian nights 512 k"
"1";"ArabianNightsCD32";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArabianNightsCD32.png";"arabian nights cd 32"
"1";"Arachnophobia";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Arachnophobia.png";"arachnophobia"
"1";"ArcadeFruitMachine";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArcadeFruitMachine.png";"arcade fruit machine"
"1";"ArcadePool";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArcadePool.png";"arcade pool"
"1";"ArcadePoolAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArcadePoolAGA.png";"arcade pool aga"
"1";"ArcadePoolCD32";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArcadePoolCD32.png";"arcade pool cd 32"
